part,age,key,sex,style,stim,hemifield,response,rt
33,20,Right,female,Representational,043REALISTA,Left,1,24
33,20,Right,female,Representational,130IMPRESION,Right,1,972
33,20,Right,female,Abstract,084ABSTRACTO,Right,0,215
33,20,Right,female,Abstract,151ABSTRACTO,Right,1,112
33,20,Right,female,Abstract,110ABSTRACTO,Left,0,418
33,20,Right,female,Representational,062REALISTA,Left,0,233
33,20,Right,female,Representational,079POSTIMPRES,Right,0,429
33,20,Right,female,Representational,093REALISTA,Right,0,229
33,20,Right,female,Representational,101IMPRESION,Right,1,349
33,20,Right,female,Abstract,368ABSTRACTO,Left,1,158
33,20,Right,female,Representational,389POSTIMPRES,Right,1,362
33,20,Right,female,Representational,226REALISTA,Right,1,238
33,20,Right,female,Abstract,214ABSTRACTO,Left,1,466
33,20,Right,female,Representational,079POSTIMPRES,Left,0,762
33,20,Right,female,Abstract,390ABSTRACTO,Left,0,197
33,20,Right,female,Representational,046REALISTA,Left,1,226
33,20,Right,female,Representational,345POSTIMPRES,Left,0,392
33,20,Right,female,Abstract,036ABSTRACTO,Left,0,194
33,20,Right,female,Representational,159REALISTA,Right,0,338
33,20,Right,female,Abstract,359ABSTRACTO,Right,0,168
33,20,Right,female,Representational,332IMPRESION,Right,1,455
33,20,Right,female,Representational,389POSTIMPRES,Left,1,355
33,20,Right,female,Representational,173REALISTA,Left,1,234
33,20,Right,female,Representational,177REALISTA,Right,1,366
33,20,Right,female,Representational,116REALISTA,Left,1,246
33,20,Right,female,Abstract,342ABSTRACTO,Right,0,366
33,20,Right,female,Abstract,117ABSTRACTO,Right,1,348
33,20,Right,female,Representational,179IMPRESION,Right,1,360
33,20,Right,female,Representational,311REALISTA,Right,0,399
33,20,Right,female,Representational,280REALISTA,Right,0,295
33,20,Right,female,Abstract,317ABSTRACTO,Right,1,299
33,20,Right,female,Abstract,188ABSTRACTO,Left,0,214
33,20,Right,female,Representational,076REALISTA,Right,1,448
33,20,Right,female,Abstract,363ABSTRACTO,Left,0,309
33,20,Right,female,Abstract,329ABSTRACTO,Right,1,257
33,20,Right,female,Representational,216POSTIMPRES,Right,1,349
33,20,Right,female,Abstract,146ABSTRACTO,Right,1,478
33,20,Right,female,Representational,165REALISTA,Left,0,323
33,20,Right,female,Abstract,129ABSTRACTO,Right,1,144
33,20,Right,female,Abstract,293ABSTRACTO,Right,0,300
33,20,Right,female,Representational,076REALISTA,Left,0,288
33,20,Right,female,Abstract,351ABSTRACTO,Left,0,392
33,20,Right,female,Abstract,067ABSTRACTO,Right,1,203
33,20,Right,female,Representational,111REALISTA,Right,1,180
33,20,Right,female,Representational,105REALISTA,Left,1,235
33,20,Right,female,Representational,173REALISTA,Right,1,267
33,20,Right,female,Abstract,146ABSTRACTO,Left,1,218
33,20,Right,female,Abstract,061ABSTRACTO,Left,1,2396
33,20,Right,female,Abstract,367ABSTRACTO,Right,1,277
33,20,Right,female,Abstract,129ABSTRACTO,Left,1,225
33,20,Right,female,Representational,216POSTIMPRES,Left,1,293
33,20,Right,female,Representational,016POSTIMPRES,Left,0,149
33,20,Right,female,Representational,350REALISTA,Right,1,141
33,20,Right,female,Representational,165REALISTA,Right,1,278
33,20,Right,female,Representational,266POSTIMPRES,Right,1,139
33,20,Right,female,Representational,402IMPRESION,Right,0,134
33,20,Right,female,Representational,373POSTIMPRES,Left,1,226
33,20,Right,female,Representational,254IMPRESION,Left,1,241
33,20,Right,female,Abstract,348ABSTRACTO,Left,1,192
33,20,Right,female,Representational,274REALISTA,Right,0,193
33,20,Right,female,Abstract,185ABSTRACTO,Left,1,147
33,20,Right,female,Abstract,263ABSTRACTO,Right,0,118
33,20,Right,female,Representational,311REALISTA,Left,0,234
33,20,Right,female,Abstract,184ABSTRACTO,Right,0,112
33,20,Right,female,Representational,075IMPRESION,Right,0,174
33,20,Right,female,Abstract,176ABSTRACTO,Right,1,2175
33,20,Right,female,Abstract,121ABSTRACTO,Right,1,685
33,20,Right,female,Representational,130IMPRESION,Left,1,186
33,20,Right,female,Abstract,362ABSTRACTO,Left,1,144
33,20,Right,female,Representational,093REALISTA,Left,0,145
33,20,Right,female,Representational,017REALISTA,Left,1,140
33,20,Right,female,Abstract,230ABSTRACTO,Left,1,164
33,20,Right,female,Abstract,262ABSTRACTO,Right,0,115
33,20,Right,female,Abstract,404ABSTRACTO,Right,0,967
33,20,Right,female,Abstract,364ABSTRACTO,Right,0,463
33,20,Right,female,Representational,161REALISTA,Left,1,414
33,20,Right,female,Abstract,282ABSTRACTO,Left,0,565
33,20,Right,female,Abstract,184ABSTRACTO,Left,0,558
33,20,Right,female,Representational,241POSTIMPRES,Right,0,199
33,20,Right,female,Representational,373POSTIMPRES,Right,0,139
33,20,Right,female,Representational,159REALISTA,Left,0,164
33,20,Right,female,Representational,111REALISTA,Left,0,154
33,20,Right,female,Representational,043REALISTA,Right,1,199
33,20,Right,female,Representational,219IMPRESION,Left,1,184
33,20,Right,female,Abstract,270ABSTRACTO,Left,1,176
33,20,Right,female,Abstract,098ABSTRACTO,Left,1,150
33,20,Right,female,Abstract,044ABSTRACTO,Left,1,176
33,20,Right,female,Abstract,293ABSTRACTO,Left,1,255
33,20,Right,female,Abstract,236ABSTRACTO,Left,0,323
33,20,Right,female,Abstract,176ABSTRACTO,Left,0,299
33,20,Right,female,Representational,062REALISTA,Right,0,161
33,20,Right,female,Representational,069POSTIMPRES,Left,1,229
33,20,Right,female,Representational,205REALISTA,Right,0,2608
33,20,Right,female,Abstract,322ABSTRACTO,Left,0,641
33,20,Right,female,Abstract,117ABSTRACTO,Left,1,459
33,20,Right,female,Abstract,051ABSTRACTO,Right,0,456
33,20,Right,female,Abstract,136ABSTRACTO,Right,0,451
33,20,Right,female,Abstract,269ABSTRACTO,Left,0,440
33,20,Right,female,Abstract,343ABSTRACTO,Right,0,335
33,20,Right,female,Representational,280REALISTA,Left,1,273
33,20,Right,female,Abstract,151ABSTRACTO,Left,0,412
33,20,Right,female,Representational,315IMPRESION,Right,1,360
33,20,Right,female,Abstract,008ABSTRACTO,Right,0,407
33,20,Right,female,Representational,010REALISTA,Right,0,270
33,20,Right,female,Abstract,262ABSTRACTO,Left,1,248
33,20,Right,female,Abstract,343ABSTRACTO,Left,1,221
33,20,Right,female,Abstract,089ABSTRACTO,Right,0,237
33,20,Right,female,Representational,020POSTIMPRES,Left,1,183
33,20,Right,female,Abstract,322ABSTRACTO,Right,1,178
33,20,Right,female,Abstract,214ABSTRACTO,Right,1,383
83,20,Right,male,Abstract,146ABSTRACTO,Right,0,208
83,20,Right,male,Representational,043REALISTA,Right,1,471
83,20,Right,male,Abstract,089ABSTRACTO,Right,1,297
83,20,Right,male,Representational,161REALISTA,Right,0,442
83,20,Right,male,Abstract,084ABSTRACTO,Right,1,460
83,20,Right,male,Abstract,051ABSTRACTO,Left,1,372
83,20,Right,male,Abstract,270ABSTRACTO,Right,0,212
83,20,Right,male,Representational,130IMPRESION,Left,1,308
83,20,Right,male,Abstract,351ABSTRACTO,Right,1,707
83,20,Right,male,Representational,062REALISTA,Left,0,563
83,20,Right,male,Representational,287REALISTA,Right,1,495
83,20,Right,male,Abstract,110ABSTRACTO,Right,1,261
83,20,Right,male,Representational,046REALISTA,Right,1,323
83,20,Right,male,Representational,071POSTIMPRES,Right,0,316
83,20,Right,male,Representational,402IMPRESION,Left,0,400
83,20,Right,male,Representational,315IMPRESION,Right,1,293
83,20,Right,male,Abstract,329ABSTRACTO,Right,1,327
83,20,Right,male,Representational,104POSTIMPRESjpg,Left,0,573
83,20,Right,male,Representational,016POSTIMPRES,Left,1,636
83,20,Right,male,Abstract,282ABSTRACTO,Left,0,555
83,20,Right,male,Representational,062REALISTA,Right,1,507
83,20,Right,male,Representational,106REALISTA,Left,0,990
83,20,Right,male,Abstract,099ABSTRACTO,Left,1,453
83,20,Right,male,Representational,219IMPRESION,Right,1,489
83,20,Right,male,Abstract,121ABSTRACTO,Right,0,519
83,20,Right,male,Representational,076REALISTA,Left,1,665
83,20,Right,male,Representational,017REALISTA,Right,0,491
83,20,Right,male,Abstract,322ABSTRACTO,Left,0,535
83,20,Right,male,Representational,079POSTIMPRES,Right,1,370
83,20,Right,male,Representational,396REALISTA,Left,1,757
83,20,Right,male,Representational,069POSTIMPRES,Left,0,159
83,20,Right,male,Abstract,117ABSTRACTO,Right,0,248
83,20,Right,male,Representational,345POSTIMPRES,Right,0,246
83,20,Right,male,Representational,101IMPRESION,Left,1,169
83,20,Right,male,Representational,226REALISTA,Right,1,183
83,20,Right,male,Representational,116REALISTA,Left,1,287
83,20,Right,male,Abstract,269ABSTRACTO,Right,1,480
83,20,Right,male,Abstract,118ABSTRACTO,Right,1,183
83,20,Right,male,Representational,111REALISTA,Left,0,196
83,20,Right,male,Representational,130IMPRESION,Right,1,344
83,20,Right,male,Abstract,129ABSTRACTO,Left,0,452
83,20,Right,male,Representational,303REALISTA,Right,1,386
83,20,Right,male,Representational,165REALISTA,Left,1,347
83,20,Right,male,Abstract,185ABSTRACTO,Left,1,160
83,20,Right,male,Representational,216POSTIMPRES,Right,1,302
83,20,Right,male,Representational,226REALISTA,Left,0,108
83,20,Right,male,Abstract,180ABSTRACTO,Left,1,359
83,20,Right,male,Representational,105REALISTA,Left,1,314
83,20,Right,male,Abstract,404ABSTRACTO,Left,1,264
83,20,Right,male,Representational,254IMPRESION,Left,0,325
83,20,Right,male,Representational,241POSTIMPRES,Right,0,296
83,20,Right,male,Abstract,390ABSTRACTO,Left,0,207
83,20,Right,male,Representational,173REALISTA,Right,0,332
83,20,Right,male,Abstract,363ABSTRACTO,Left,1,222
83,20,Right,male,Representational,205REALISTA,Left,1,183
83,20,Right,male,Abstract,089ABSTRACTO,Left,1,158
83,20,Right,male,Representational,030POSTIMPRES,Right,0,835
83,20,Right,male,Representational,016POSTIMPRES,Right,0,349
83,20,Right,male,Representational,106REALISTA,Right,0,339
83,20,Right,male,Abstract,188ABSTRACTO,Left,1,230
83,20,Right,male,Representational,010REALISTA,Left,1,208
83,20,Right,male,Abstract,263ABSTRACTO,Left,1,330
83,20,Right,male,Abstract,359ABSTRACTO,Right,0,588
83,20,Right,male,Abstract,151ABSTRACTO,Left,1,123
83,20,Right,male,Representational,373POSTIMPRES,Right,1,274
83,20,Right,male,Representational,197POSTIMPRES,Right,1,159
83,20,Right,male,Representational,350REALISTA,Right,0,253
83,20,Right,male,Representational,079POSTIMPRES,Left,0,315
83,20,Right,male,Representational,205REALISTA,Right,1,92
83,20,Right,male,Representational,127IMPRESION,Left,1,70
83,20,Right,male,Abstract,359ABSTRACTO,Left,0,121
83,20,Right,male,Representational,280REALISTA,Left,1,170
83,20,Right,male,Abstract,061ABSTRACTO,Right,0,118
83,20,Right,male,Representational,197POSTIMPRES,Left,1,122
83,20,Right,male,Abstract,293ABSTRACTO,Left,1,164
83,20,Right,male,Representational,373POSTIMPRES,Left,0,260
83,20,Right,male,Abstract,098ABSTRACTO,Left,1,189
83,20,Right,male,Abstract,008ABSTRACTO,Left,0,214
83,20,Right,male,Representational,389POSTIMPRES,Right,0,143
83,20,Right,male,Representational,219IMPRESION,Left,1,111
83,20,Right,male,Abstract,169ABSTRACTO,Right,1,338
83,20,Right,male,Abstract,390ABSTRACTO,Right,0,127
83,20,Right,male,Abstract,230ABSTRACTO,Right,1,94
83,20,Right,male,Representational,043REALISTA,Left,1,136
83,20,Right,male,Abstract,282ABSTRACTO,Right,1,283
83,20,Right,male,Representational,254IMPRESION,Right,1,160
83,20,Right,male,Abstract,262ABSTRACTO,Left,0,84
83,20,Right,male,Abstract,348ABSTRACTO,Left,0,346
83,20,Right,male,Abstract,270ABSTRACTO,Left,0,187
83,20,Right,male,Representational,308POSTIMPRES,Right,0,330
83,20,Right,male,Representational,069POSTIMPRES,Right,1,3778
83,20,Right,male,Representational,216POSTIMPRES,Left,0,426
83,20,Right,male,Representational,396REALISTA,Right,1,249
83,20,Right,male,Representational,173REALISTA,Left,1,346
83,20,Right,male,Abstract,136ABSTRACTO,Left,1,103
83,20,Right,male,Abstract,117ABSTRACTO,Left,1,214
83,20,Right,male,Representational,177REALISTA,Left,0,480
83,20,Right,male,Abstract,367ABSTRACTO,Left,0,216
83,20,Right,male,Representational,020POSTIMPRES,Right,0,261
83,20,Right,male,Representational,071POSTIMPRES,Left,1,135
83,20,Right,male,Abstract,368ABSTRACTO,Right,1,393
83,20,Right,male,Representational,266POSTIMPRES,Right,1,332
83,20,Right,male,Abstract,099ABSTRACTO,Right,0,412
83,20,Right,male,Representational,332IMPRESION,Left,1,125
83,20,Right,male,Abstract,184ABSTRACTO,Left,0,188
83,20,Right,male,Abstract,132ABSTRACTO,Right,0,302
83,20,Right,male,Representational,179IMPRESION,Right,0,240
83,20,Right,male,Abstract,367ABSTRACTO,Right,1,79
83,20,Right,male,Abstract,262ABSTRACTO,Right,1,145
83,20,Right,male,Representational,241POSTIMPRES,Left,1,291
83,20,Right,male,Representational,093REALISTA,Right,1,289
83,20,Right,male,Representational,274REALISTA,Right,1,201
83,20,Right,male,Abstract,368ABSTRACTO,Left,0,288
83,20,Right,male,Abstract,342ABSTRACTO,Left,0,195
83,20,Right,male,Abstract,176ABSTRACTO,Left,0,249
83,20,Right,male,Representational,278POSTIMPRES,Left,0,125
83,20,Right,male,Abstract,084ABSTRACTO,Left,0,185
83,20,Right,male,Abstract,362ABSTRACTO,Right,1,152
83,20,Right,male,Abstract,212ABSTRACTO,Left,1,146
83,20,Right,male,Representational,287REALISTA,Left,1,165
83,20,Right,male,Abstract,136ABSTRACTO,Right,1,346
83,20,Right,male,Abstract,214ABSTRACTO,Left,1,310
83,20,Right,male,Representational,315IMPRESION,Left,0,124
83,20,Right,male,Abstract,146ABSTRACTO,Left,1,147
83,20,Right,male,Abstract,188ABSTRACTO,Right,1,165
83,20,Right,male,Representational,017REALISTA,Left,1,160
83,20,Right,male,Abstract,044ABSTRACTO,Left,1,61
83,20,Right,male,Representational,075IMPRESION,Left,0,135
83,20,Right,male,Abstract,236ABSTRACTO,Right,0,142
83,20,Right,male,Representational,303REALISTA,Left,1,87
83,20,Right,male,Representational,266POSTIMPRES,Left,0,140
83,20,Right,male,Abstract,118ABSTRACTO,Left,0,116
83,20,Right,male,Representational,104POSTIMPRESjpg,Right,1,115
83,20,Right,male,Abstract,185ABSTRACTO,Right,0,190
83,20,Right,male,Abstract,212ABSTRACTO,Right,1,115
83,20,Right,male,Abstract,351ABSTRACTO,Left,0,320
83,20,Right,male,Representational,127IMPRESION,Right,1,291
83,20,Right,male,Abstract,110ABSTRACTO,Left,1,234
83,20,Right,male,Abstract,263ABSTRACTO,Right,1,626
83,20,Right,male,Abstract,365ABSTRACTO,Right,1,290
83,20,Right,male,Abstract,036ABSTRACTO,Right,1,250
83,20,Right,male,Representational,389POSTIMPRES,Left,0,230
83,20,Right,male,Abstract,317ABSTRACTO,Left,0,202
83,20,Right,male,Representational,111REALISTA,Right,0,394
83,20,Right,male,Representational,385POSTIMPRES,Left,1,288
83,20,Right,male,Representational,345POSTIMPRES,Left,1,201
83,20,Right,male,Abstract,180ABSTRACTO,Right,1,297
83,20,Right,male,Abstract,364ABSTRACTO,Right,0,356
83,20,Right,male,Abstract,217ABSTRACTO,Left,1,188
83,20,Right,male,Abstract,343ABSTRACTO,Right,1,229
83,20,Right,male,Representational,030POSTIMPRES,Left,1,416
83,20,Right,male,Representational,274REALISTA,Left,1,165
83,20,Right,male,Representational,179IMPRESION,Left,0,197
83,20,Right,male,Abstract,129ABSTRACTO,Right,0,260
83,20,Right,male,Abstract,230ABSTRACTO,Left,0,168
83,20,Right,male,Abstract,176ABSTRACTO,Right,1,124
83,20,Right,male,Abstract,293ABSTRACTO,Right,0,334
83,20,Right,male,Representational,159REALISTA,Right,1,774
83,20,Right,male,Abstract,044ABSTRACTO,Right,0,510
83,20,Right,male,Representational,311REALISTA,Left,0,1067
83,20,Right,male,Abstract,329ABSTRACTO,Left,1,301
83,20,Right,male,Representational,165REALISTA,Right,1,431
83,20,Right,male,Abstract,121ABSTRACTO,Left,1,99
83,20,Right,male,Abstract,236ABSTRACTO,Left,1,232
83,20,Right,male,Abstract,051ABSTRACTO,Right,0,135
83,20,Right,male,Abstract,322ABSTRACTO,Right,0,263
83,20,Right,male,Representational,116REALISTA,Right,0,169
83,20,Right,male,Abstract,269ABSTRACTO,Left,0,195
83,20,Right,male,Representational,402IMPRESION,Right,1,86
83,20,Right,male,Abstract,217ABSTRACTO,Right,1,166
83,20,Right,male,Abstract,365ABSTRACTO,Left,0,232
83,20,Right,male,Abstract,348ABSTRACTO,Right,1,95
83,20,Right,male,Abstract,067ABSTRACTO,Right,1,98
83,20,Right,male,Abstract,151ABSTRACTO,Right,0,72
83,20,Right,male,Representational,046REALISTA,Left,0,105
83,20,Right,male,Abstract,404ABSTRACTO,Right,1,3109
83,20,Right,male,Abstract,169ABSTRACTO,Left,0,521
83,20,Right,male,Representational,385POSTIMPRES,Right,0,475
83,20,Right,male,Abstract,067ABSTRACTO,Left,0,364
83,20,Right,male,Abstract,214ABSTRACTO,Right,1,225
83,20,Right,male,Abstract,317ABSTRACTO,Right,1,189
83,20,Right,male,Abstract,008ABSTRACTO,Right,1,297
83,20,Right,male,Representational,332IMPRESION,Right,1,188
83,20,Right,male,Abstract,362ABSTRACTO,Left,0,572
83,20,Right,male,Representational,311REALISTA,Right,1,304
83,20,Right,male,Abstract,061ABSTRACTO,Left,1,264
83,20,Right,male,Representational,280REALISTA,Right,0,148
83,20,Right,male,Representational,105REALISTA,Right,0,274
83,20,Right,male,Abstract,363ABSTRACTO,Right,0,204
83,20,Right,male,Abstract,184ABSTRACTO,Right,0,276
83,20,Right,male,Representational,308POSTIMPRES,Left,1,153
83,20,Right,male,Representational,010REALISTA,Right,1,212
83,20,Right,male,Representational,075IMPRESION,Right,1,218
83,20,Right,male,Abstract,342ABSTRACTO,Right,0,406
83,20,Right,male,Representational,076REALISTA,Right,0,579
83,20,Right,male,Representational,278POSTIMPRES,Right,0,1476
83,20,Right,male,Representational,161REALISTA,Left,0,511
83,20,Right,male,Abstract,343ABSTRACTO,Left,1,331
83,20,Right,male,Representational,159REALISTA,Left,1,185
83,20,Right,male,Representational,093REALISTA,Left,1,294
83,20,Right,male,Representational,020POSTIMPRES,Left,0,505
83,20,Right,male,Representational,350REALISTA,Left,0,458
83,20,Right,male,Abstract,132ABSTRACTO,Left,1,329
83,20,Right,male,Representational,177REALISTA,Right,0,541
83,20,Right,male,Abstract,364ABSTRACTO,Left,1,150
83,20,Right,male,Representational,101IMPRESION,Right,1,538
83,20,Right,male,Abstract,036ABSTRACTO,Left,1,287
83,20,Right,male,Abstract,098ABSTRACTO,Right,0,600
26,20,Left,female,Abstract,263ABSTRACTO,Left,0,310
26,20,Left,female,Representational,219IMPRESION,Right,1,225
26,20,Left,female,Representational,071POSTIMPRES,Right,1,243
26,20,Left,female,Abstract,270ABSTRACTO,Right,1,172
26,20,Left,female,Representational,017REALISTA,Left,1,285
26,20,Left,female,Abstract,269ABSTRACTO,Left,1,429
26,20,Left,female,Representational,241POSTIMPRES,Right,0,450
26,20,Left,female,Abstract,098ABSTRACTO,Left,0,721
26,20,Left,female,Abstract,390ABSTRACTO,Left,0,445
26,20,Left,female,Abstract,146ABSTRACTO,Left,1,488
26,20,Left,female,Abstract,317ABSTRACTO,Right,1,935
26,20,Left,female,Abstract,169ABSTRACTO,Left,0,709
26,20,Left,female,Abstract,084ABSTRACTO,Right,1,738
26,20,Left,female,Representational,332IMPRESION,Right,1,465
26,20,Left,female,Abstract,322ABSTRACTO,Left,0,744
26,20,Left,female,Representational,106REALISTA,Left,1,600
26,20,Left,female,Abstract,188ABSTRACTO,Left,0,543
26,20,Left,female,Representational,241POSTIMPRES,Left,0,694
26,20,Left,female,Representational,069POSTIMPRES,Right,1,480
26,20,Left,female,Representational,127IMPRESION,Right,1,603
26,20,Left,female,Representational,071POSTIMPRES,Left,0,660
26,20,Left,female,Representational,101IMPRESION,Right,1,726
26,20,Left,female,Representational,104POSTIMPRESjpg,Right,0,867
